Datetime,NH3_N
2022-01-01 03:00:00,0.3661705666666667
2022-01-01 04:00:00,0.3659112166666666
2022-01-01 05:00:00,0.4367007499999999
2022-01-01 06:00:00,0.4268882166666666
2022-01-01 07:00:00,0.4072386833333333
2022-01-01 08:00:00,0.4009468333333333
2022-01-01 09:00:00,0.3994645
2022-01-01 10:00:00,0.3942580666666667
2022-01-01 11:00:00,0.4268992666666667
2022-01-01 12:00:00,0.5256014333333333
2022-01-01 13:00:00,0.5126545
2022-01-01 14:00:00,0.6862921666666666
2022-01-01 15:00:00,0.9014549
2022-01-01 16:00:00,0.8412277499999999
2022-01-01 17:00:00,0.6487442166666667
2022-01-01 18:00:00,0.5572745666666666
2022-01-01 19:00:00,0.4986565666666667
2022-01-01 20:00:00,0.467486
2022-01-01 21:00:00,0.4509942666666667
2022-01-01 22:00:00,0.45255695
2022-01-01 23:00:00,0.4489282
2022-01-02 00:00:00,0.4978171833333333
2022-01-02 01:00:00,0.6479085833333333
2022-01-02 02:00:00,1.0046325
2022-01-02 03:00:00,1.1915818333333337
2022-01-02 04:00:00,0.7898329833333333
2022-01-02 05:00:00,0.4813834666666666
2022-01-02 06:00:00,0.42555525
2022-01-02 07:00:00,0.3963900666666667
2022-01-02 08:00:00,0.3867958666666666
2022-01-02 09:00:00,0.3816200333333333
2022-01-02 10:00:00,0.3807445833333333
2022-01-02 11:00:00,0.4939358666666666
2022-01-02 12:00:00,0.8854601333333334
2022-01-02 13:00:00,1.156379
2022-01-02 14:00:00,1.2477896666666666
2022-01-02 15:00:00,1.3875238333333333
2022-01-02 16:00:00,1.684733
2022-01-02 17:00:00,1.6196075
2022-01-02 18:00:00,1.0716957
2022-01-02 19:00:00,0.9257689833333332
2022-01-02 20:00:00,1.499421
2022-01-02 21:00:00,2.4711711666666667
2022-01-02 22:00:00,2.0732931666666667
2022-01-02 23:00:00,1.13568285
2022-01-03 00:00:00,0.5867558166666667
2022-01-03 01:00:00,0.4538403166666667
2022-01-03 02:00:00,0.4152275166666667
2022-01-03 03:00:00,0.39567195
2022-01-03 04:00:00,0.44215865
2022-01-03 05:00:00,0.4131872666666666
2022-01-03 06:00:00,0.3889186833333333
2022-01-03 07:00:00,0.3788733333333333
2022-01-03 08:00:00,0.3841446666666667
2022-01-03 09:00:00,0.40211415
2022-01-03 10:00:00,0.9087484833333334
2022-01-03 11:00:00,2.1160185
2022-01-03 12:00:00,2.915524833333333
2022-01-03 13:00:00,3.2514101666666666
2022-01-03 14:00:00,3.197277333333333
2022-01-03 15:00:00,2.7769991666666667
2022-01-03 16:00:00,2.266070833333333
2022-01-03 17:00:00,1.934024
2022-01-03 18:00:00,1.891932
2022-01-03 19:00:00,1.9644656666666669
2022-01-03 20:00:00,2.296864833333333
2022-01-03 21:00:00,2.320428333333333
2022-01-03 22:00:00,1.7076466666666663
2022-01-03 23:00:00,1.0732367166666668
2022-01-04 00:00:00,0.6174429333333333
2022-01-04 01:00:00,0.4625689666666667
2022-01-04 02:00:00,0.4142489166666667
2022-01-04 03:00:00,0.39010825
2022-01-04 04:00:00,0.3852871666666667
2022-01-04 05:00:00,0.3796431166666666
2022-01-04 06:00:00,0.3764698333333333
2022-01-04 07:00:00,0.3762850833333333
2022-01-04 08:00:00,0.3832285666666666
2022-01-04 09:00:00,0.41069295
2022-01-04 10:00:00,1.0074074833333333
2022-01-04 11:00:00,2.530956
2022-01-04 12:00:00,4.166722166666667
2022-01-04 13:00:00,5.487612833333333
2022-01-04 14:00:00,6.3118675
2022-01-04 15:00:00,5.705167166666667
2022-01-04 16:00:00,3.9614495
2022-01-04 17:00:00,2.655918333333333
2022-01-04 18:00:00,1.6933296666666666
2022-01-04 19:00:00,1.0924737
2022-01-04 20:00:00,1.08528805
2022-01-04 21:00:00,1.702143
2022-01-04 22:00:00,1.22109885
2022-01-04 23:00:00,0.77550405
2022-01-05 00:00:00,0.6771139166666666
2022-01-05 01:00:00,0.6155945666666667
2022-01-05 02:00:00,0.5564441166666666
2022-01-05 03:00:00,0.5210726333333333
2022-01-05 04:00:00,0.4371380166666666
2022-01-05 05:00:00,0.3921027166666667
2022-01-05 06:00:00,0.3716425499999999
2022-01-05 07:00:00,0.3604608166666667
2022-01-05 08:00:00,0.3504304666666666
2022-01-05 09:00:00,0.46946435
2022-01-05 10:00:00,1.1983211
2022-01-05 11:00:00,2.108141333333333
2022-01-05 12:00:00,2.628539166666666
2022-01-05 13:00:00,2.9056646666666666
2022-01-05 14:00:00,2.8476601666666665
2022-01-05 15:00:00,2.2847190000000004
2022-01-05 16:00:00,2.1431915
2022-01-05 17:00:00,1.9472305
2022-01-05 18:00:00,1.6241211666666666
2022-01-05 19:00:00,1.413552
2022-01-05 20:00:00,1.326
2022-01-05 21:00:00,1.0964324
2022-01-05 22:00:00,0.7159114333333334
2022-01-05 23:00:00,0.5082268166666667
2022-01-06 00:00:00,0.4438613666666667
2022-01-06 01:00:00,0.5487918333333333
2022-01-06 02:00:00,0.7049534166666667
2022-01-06 03:00:00,0.7009499166666667
2022-01-06 04:00:00,0.5087068666666666
2022-01-06 05:00:00,0.3934879666666667
2022-01-06 06:00:00,0.3612789666666666
2022-01-06 07:00:00,0.3439471166666666
2022-01-06 08:00:00,0.33921895
2022-01-06 09:00:00,0.5596558333333334
2022-01-06 10:00:00,1.17029675
2022-01-06 11:00:00,1.901038
2022-01-06 12:00:00,2.360383333333333
2022-01-06 13:00:00,2.321764166666666
2022-01-06 14:00:00,1.9027651666666665
2022-01-06 15:00:00,1.366647
2022-01-06 16:00:00,0.7590851833333333
2022-01-06 17:00:00,0.44592895
2022-01-06 18:00:00,0.3863308666666666
2022-01-06 19:00:00,0.3831218333333333
2022-01-06 20:00:00,0.3614901166666666
2022-01-06 21:00:00,0.3513614166666666
2022-01-06 22:00:00,0.34746595
2022-01-06 23:00:00,0.3414025166666666
2022-01-07 00:00:00,0.3371402166666666
2022-01-07 01:00:00,0.3390278833333333
2022-01-07 02:00:00,0.3603142666666666
2022-01-07 03:00:00,0.3830531333333333
2022-01-07 04:00:00,0.35713815
2022-01-07 05:00:00,0.34011975
2022-01-07 06:00:00,0.3309793666666666
2022-01-07 07:00:00,0.3239686166666666
2022-01-07 08:00:00,0.3199711166666666
2022-01-07 09:00:00,0.38787945
2022-01-07 10:00:00,0.8822023833333332
2022-01-07 11:00:00,1.5969799999999998
2022-01-07 12:00:00,2.4725936666666666
2022-01-07 13:00:00,2.696873333333333
2022-01-07 14:00:00,2.3277291666666664
2022-01-07 15:00:00,1.6356888333333333
2022-01-07 16:00:00,0.9491481666666668
2022-01-07 17:00:00,0.5679401166666668
2022-01-07 18:00:00,0.5012386833333333
2022-01-07 19:00:00,0.8294305333333334
2022-01-07 20:00:00,1.5841851666666666
2022-01-07 21:00:00,2.0176596666666664
2022-01-07 22:00:00,1.9825075
2022-01-07 23:00:00,1.5736636666666668
2022-01-08 00:00:00,1.0879815666666666
2022-01-08 01:00:00,0.8009852666666667
2022-01-08 02:00:00,0.6672880166666667
2022-01-08 03:00:00,0.4679913833333333
2022-01-08 04:00:00,0.4051036666666666
2022-01-08 05:00:00,0.3641169166666666
2022-01-08 06:00:00,0.34598335
2022-01-08 07:00:00,0.3414252333333333
2022-01-08 08:00:00,0.3394195499999999
2022-01-08 09:00:00,0.3428205
2022-01-08 10:00:00,0.5684862166666667
2022-01-08 11:00:00,1.6189791666666666
2022-01-08 12:00:00,2.713734333333333
2022-01-08 13:00:00,3.5453023333333333
2022-01-08 14:00:00,3.6592051666666663
2022-01-08 15:00:00,3.3508463333333336
2022-01-08 16:00:00,2.7337903333333333
2022-01-08 17:00:00,1.895012666666667
2022-01-08 18:00:00,1.12652745
2022-01-08 19:00:00,0.71955325
2022-01-08 20:00:00,0.6815987833333333
2022-01-08 21:00:00,0.5593190166666666
2022-01-08 22:00:00,0.46632785
2022-01-08 23:00:00,0.41185205
2022-01-09 00:00:00,0.3756222999999999
2022-01-09 01:00:00,0.3694434333333333
2022-01-09 02:00:00,0.3574959166666666
2022-01-09 03:00:00,0.3291640166666666
2022-01-09 04:00:00,0.3169009666666666
2022-01-09 05:00:00,0.3118484333333333
2022-01-09 06:00:00,0.3127052333333333
2022-01-09 07:00:00,0.32092385
2022-01-09 08:00:00,0.3193439666666666
2022-01-09 09:00:00,0.3185831833333333
2022-01-09 10:00:00,0.3549238166666666
2022-01-09 11:00:00,0.7208994166666667
2022-01-09 12:00:00,1.3324526666666665
2022-01-09 13:00:00,1.8484283333333331
2022-01-09 14:00:00,2.143828833333333
2022-01-09 15:00:00,2.186121833333333
2022-01-09 16:00:00,1.8446108333333333
2022-01-09 17:00:00,1.3327231666666668
2022-01-09 18:00:00,0.89933175
2022-01-09 19:00:00,0.7308793833333334
2022-01-09 20:00:00,0.77598285
2022-01-09 21:00:00,0.6741296999999999
2022-01-09 22:00:00,0.5184119500000001
2022-01-09 23:00:00,0.4332301666666666
